Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
196.3419,S,196.3419,0.06500216,0,2.2,0,0,61.98111,0.1693753,0,0,0,0,0.0925136388733634,0.0925136388733634,0,-70.55608,-70.55608,-22.94388,0,-0.09688391,19262.71,3299.164
197.3419,S,197.3419,0.06490026,0,2.2,0,0,61.98111,0.1693749,0,0,0,0,0.0922069196245161,0.0922069196245161,0,-70.46373,-70.46373,-22.94388,0,-0.09688391,19192.2,3276.219
198.342,S,198.342,0.06479873,0,2.2,0,0,61.98111,0.1693747,0,0,0,0,0.0919243168127366,0.0919243168127366,0,-70.37167,-70.37167,-22.94388,0,-0.09688391,19121.79,3253.275
199.342,S,199.342,0.06469753,0,2.2,0,0,61.98111,0.1693743,0,0,0,0,0.0916314375273117,0.0916314375273117,0,-70.27991,-70.27991,-22.94388,0,-0.09688391,19051.46,3230.331
200.3421,S,200.3421,0.06459671,0,2.2,0,0,61.98111,0.1693741,0,0,0,0,0.0913419532198958,0.0913419532198958,0,-70.18846,-70.18846,-22.94388,0,-0.09688391,18981.23,3207.386
201.3422,S,201.3422,0.0644962,0,2.2,0,0,61.98111,0.1693736,0,0,0,0,0.0910324520936214,0.0910324520936214,0,-70.09727,-70.09727,-22.94388,0,-0.09688391,18911.1,3184.442
202.3422,S,202.3422,0.06439608,0,2.2,0,0,61.98111,0.1693734,0,0,0,0,0.090743658902575,0.090743658902575,0,-70.0064,-70.0064,-22.94388,0,-0.09688391,18841.05,3161.498
203.3423,S,203.3423,0.06429627,0,2.2,0,0,61.98111,0.1693731,0,0,0,0,0.0904664003245372,0.0904664003245372,0,-69.91581,-69.91581,-22.94388,0,-0.09688391,18771.09,3138.553
204.3423,S,204.3423,0.06419681,0,2.2,0,0,61.98111,0.1693726,0,0,0,0,0.0901531233056332,0.0901531233056332,0,-69.8255,-69.8255,-22.94388,0,-0.09688391,18701.23,3115.609
205.3424,S,205.3424,0.06409769,0,2.2,0,0,61.98111,0.1693723,0,0,0,0,0.089868585627336,0.089868585627336,0,-69.73549,-69.73549,-22.94388,0,-0.09688391,18631.45,3092.665
206.3425,S,206.3425,0.06399892,0,2.2,0,0,61.98111,0.169372,0,0,0,0,0.0895766830642586,0.0895766830642586,0,-69.64577,-69.64577,-22.94388,0,-0.09688391,18561.76,3069.72
207.3425,S,207.3425,0.06390049,0,2.2,0,0,61.98111,0.1693718,0,0,0,0,0.0893032610672861,0.0893032610672861,0,-69.55634,-69.55634,-22.94388,0,-0.09688391,18492.17,3046.776
208.3426,S,208.3426,0.06380238,0,2.2,0,0,61.98111,0.1693715,0,0,0,0,0.0890184225110815,0.0890184225110815,0,-69.46719,-69.46719,-22.94388,0,-0.09688391,18422.66,3023.832
209.3427,S,209.3427,0.06370462,0,2.2,0,0,61.98111,0.1693712,0,0,0,0,0.0887493868462457,0.0887493868462457,0,-69.37833,-69.37833,-22.94388,0,-0.09688391,18353.24,3000.887
210.3427,S,210.3427,0.06360718,0,2.2,0,0,61.98111,0.1693709,0,0,0,0,0.0884539621874012,0.0884539621874012,0,-69.28973,-69.28973,-22.94388,0,-0.09688391,18283.91,2977.943
211.3428,S,211.3428,0.06351008,0,2.2,0,0,61.98111,0.1693707,0,0,0,0,0.0881720914068964,0.0881720914068964,0,-69.20142,-69.20142,-22.94388,0,-0.09688391,18214.67,2954.999
212.3428,S,212.3428,0.06341331,0,2.2,0,0,61.98111,0.1693704,0,0,0,0,0.0878927906156335,0.0878927906156335,0,-69.11339,-69.11339,-22.94388,0,-0.09688391,18145.52,2932.054
213.3429,S,213.3429,0.06331686,0,2.2,0,0,61.98111,0.1693701,0,0,0,0,0.0876064031344868,0.0876064031344868,0,-69.02564,-69.02564,-22.94388,0,-0.09688391,18076.45,2909.11
214.343,S,214.343,0.06322075,0,2.2,0,0,61.98111,0.1693699,0,0,0,0,0.0873518100142832,0.0873518100142832,0,-68.93817,-68.93817,-22.94388,0,-0.09688391,18007.47,2886.166
215.343,S,215.343,0.06312496,0,2.2,0,0,61.98111,0.1693697,0,0,0,0,0.0870869406707584,0.0870869406707584,0,-68.85098,-68.85098,-22.94388,0,-0.09688391,17938.58,2863.221
216.3431,S,216.3431,0.06302948,0,2.2,0,0,61.98111,0.1693694,0,0,0,0,0.0867986513120798,0.0867986513120798,0,-68.76404,-68.76404,-22.94388,0,-0.09688391,17869.78,2840.277
217.3431,S,217.3431,0.06293432,0,2.2,0,0,61.98111,0.1693692,0,0,0,0,0.0865295037982534,0.0865295037982534,0,-68.67738,-68.67738,-22.94388,0,-0.09688391,17801.07,2817.333
218.3432,S,218.3432,0.06283949,0,2.2,0,0,61.98111,0.1693691,0,0,0,0,0.0862867818486137,0.0862867818486137,0,-68.591,-68.591,-22.94388,0,-0.09688391,17732.44,2794.388
219.3433,S,219.3433,0.06274497,0,2.2,0,0,61.98111,0.1693688,0,0,0,0,0.0860038735244686,0.0860038735244686,0,-68.50488,-68.50488,-22.94388,0,-0.09688391,17663.89,2771.444
220.3433,S,220.3433,0.06265077,0,2.2,0,0,61.98111,0.1693685,0,0,0,0,0.0857339798354744,0.0857339798354744,0,-68.41904,-68.41904,-22.94388,0,-0.09688391,17595.44,2748.5
221.3434,S,221.3434,0.06255689,0,2.2,0,0,61.98111,0.1693683,0,0,0,0,0.0854696689072298,0.0854696689072298,0,-68.33346,-68.33346,-22.94388,0,-0.09688391,17527.06,2725.555
222.3434,S,222.3434,0.0624633,0,2.2,0,0,61.98111,0.1693681,0,0,0,0,0.0852087895858418,0.0852087895858418,0,-68.24813,-68.24813,-22.94388,0,-0.09688391,17458.78,2702.611
223.3435,S,223.3435,0.06237003,0,2.2,0,0,61.98111,0.1693679,0,0,0,0,0.0849392046459485,0.0849392046459485,0,-68.16307,-68.16307,-22.94388,0,-0.09688391,17390.58,2679.667
224.3436,S,224.3436,0.06227706,0,2.2,0,0,61.98111,0.1693676,0,0,0,0,0.0846683569643005,0.0846683569643005,0,-68.07827,-68.07827,-22.94388,0,-0.09688391,17322.46,2656.722
225.3436,S,225.3436,0.06218441,0,2.2,0,0,61.98111,0.1693674,0,0,0,0,0.084404762541368,0.084404762541368,0,-67.99374,-67.99374,-22.94388,0,-0.09688391,17254.43,2633.778
226.3437,S,226.3437,0.06209208,0,2.2,0,0,61.98111,0.1693673,0,0,0,0,0.0841629276276947,0.0841629276276947,0,-67.90948,-67.90948,-22.94388,0,-0.09688391,17186.48,2610.833
227.3438,S,227.3438,0.06200003,0,2.2,0,0,61.98111,0.1693671,0,0,0,0,0.0839009505472248,0.0839009505472248,0,-67.82545,-67.82545,-22.94388,0,-0.09688391,17118.62,2587.889
228.3438,S,228.3438,0.0619083,0,2.2,0,0,61.98111,0.169367,0,0,0,0,0.0836442431008209,0.0836442431008209,0,-67.7417,-67.7417,-22.94388,0,-0.09688391,17050.84,2564.945
229.3439,S,229.3439,0.06181685,0,2.2,0,0,61.98111,0.1693668,0,0,0,0,0.0833892801804268,0.0833892801804268,0,-67.65819,-67.65819,-22.94388,0,-0.09688391,16983.14,2542
230.3439,S,230.3439,0.06172572,0,2.2,0,0,61.98111,0.1693667,0,0,0,0,0.0831479047144086,0.0831479047144086,0,-67.57495,-67.57495,-22.94388,0,-0.09688391,16915.53,2519.056
231.344,S,231.344,0.06163488,0,2.2,0,0,61.98111,0.1693664,0,0,0,0,0.0828761998498777,0.0828761998498777,0,-67.49195,-67.49195,-22.94388,0,-0.09688391,16848,2496.112
232.3441,S,232.3441,0.06154435,0,2.2,0,0,61.98111,0.1693664,0,0,0,0,0.0826456875438737,0.0826456875438737,0,-67.40922,-67.40922,-22.94388,0,-0.09688391,16780.55,2473.167
233.3441,S,233.3441,0.0614541,0,2.2,0,0,61.98111,0.1693662,0,0,0,0,0.082396881073123,0.082396881073123,0,-67.32674,-67.32674,-22.94388,0,-0.09688391,16713.19,2450.223
234.3442,S,234.3442,0.06136413,0,2.2,0,0,61.98111,0.169366,0,0,0,0,0.0821250645593778,0.0821250645593778,0,-67.24448,-67.24448,-22.94388,0,-0.09688391,16645.9,2427.279
235.3442,S,235.3442,0.06127448,0,2.2,0,0,61.98111,0.1693658,0,0,0,0,0.0818853396743293,0.0818853396743293,0,-67.16249,-67.16249,-22.94388,0,-0.09688391,16578.71,2404.334
236.3443,S,236.3443,0.06118511,0,2.2,0,0,61.98111,0.1693657,0,0,0,0,0.0816341492774839,0.0816341492774839,0,-67.08075,-67.08075,-22.94388,0,-0.09688391,16511.59,2381.39
237.3444,S,237.3444,0.06109603,0,2.2,0,0,61.98111,0.1693656,0,0,0,0,0.0813952137917795,0.0813952137917795,0,-66.99925,-66.99925,-22.94388,0,-0.09688391,16444.55,2358.446
238.3444,S,238.3444,0.06100723,0,2.2,0,0,61.98111,0.1693655,0,0,0,0,0.0811606534564149,0.0811606534564149,0,-66.91799,-66.91799,-22.94388,0,-0.09688391,16377.6,2335.501
239.3445,S,239.3445,0.06091873,0,2.2,0,0,61.98111,0.1693654,0,0,0,0,0.0809047060217267,0.0809047060217267,0,-66.83698,-66.83698,-22.94388,0,-0.09688391,16310.72,2312.557
240.3445,S,240.3445,0.06083051,0,2.2,0,0,61.98111,0.1693652,0,0,0,0,0.0806677625050796,0.0806677625050796,0,-66.75623,-66.75623,-22.94388,0,-0.09688391,16243.93,2289.613
241.3446,S,241.3446,0.06074257,0,2.2,0,0,61.98111,0.1693651,0,0,0,0,0.0804252624767088,0.0804252624767088,0,-66.6757,-66.6757,-22.94388,0,-0.09688391,16177.22,2266.668
242.3447,S,242.3447,0.0606549,0,2.2,0,0,61.98111,0.1693648,0,0,0,0,0.0801598007100708,0.0801598007100708,0,-66.5954,-66.5954,-22.94388,0,-0.09688391,16110.59,2243.724
243.3447,S,243.3447,0.06056753,0,2.2,0,0,61.98111,0.1693649,0,0,0,0,0.0799479448477882,0.0799479448477882,0,-66.51536,-66.51536,-22.94388,0,-0.09688391,16044.04,2220.78
244.3448,S,244.3448,0.06048041,0,2.2,0,0,61.98111,0.1693646,0,0,0,0,0.0796739492227587,0.0796739492227587,0,-66.43553,-66.43553,-22.94388,0,-0.09688391,15977.57,2197.835
245.3448,S,245.3448,0.06039359,0,2.2,0,0,61.98111,0.1693646,0,0,0,0,0.0794691745888656,0.0794691745888656,0,-66.35596,-66.35596,-22.94388,0,-0.09688391,15911.17,2174.891
246.3449,S,246.3449,0.06030707,0,2.2,0,0,61.98111,0.1693645,0,0,0,0,0.0792359917186616,0.0792359917186616,0,-66.27665,-66.27665,-22.94388,0,-0.09688391,15844.86,2151.947
247.345,S,247.345,0.0602208,0,2.2,0,0,61.98111,0.1693643,0,0,0,0,0.0789784990326652,0.0789784990326652,0,-66.19754,-66.19754,-22.94388,0,-0.09688391,15778.63,2129.002
248.345,S,248.345,0.06013481,0,2.2,0,0,61.98111,0.1693643,0,0,0,0,0.0787521741976604,0.0787521741976604,0,-66.11868,-66.11868,-22.94388,0,-0.09688391,15712.47,2106.058
249.3451,S,249.3451,0.06004908,0,2.2,0,0,61.98111,0.1693643,0,0,0,0,0.0785385932451987,0.0785385932451987,0,-66.04004,-66.04004,-22.94388,0,-0.09688391,15646.4,2083.114
250.3452,S,250.3452,0.05996363,0,2.2,0,0,61.98111,0.1693642,0,0,0,0,0.0783074911453028,0.0783074911453028,0,-65.96163,-65.96163,-22.94388,0,-0.09688391,15580.4,2060.169
251.3452,S,251.3452,0.05987846,0,2.2,0,0,61.98111,0.1693642,0,0,0,0,0.0780796362494769,0.0780796362494769,0,-65.88348,-65.88348,-22.94388,0,-0.09688391,15514.48,2037.225
252.3453,S,252.3453,0.05979353,0,2.2,0,0,61.98111,0.1693642,0,0,0,0,0.0778696396756828,0.0778696396756828,0,-65.80551,-65.80551,-22.94388,0,-0.09688391,15448.64,2014.281
253.3453,S,253.3453,0.0597089,0,2.2,0,0,61.98111,0.1693641,0,0,0,0,0.0776340101027202,0.0776340101027202,0,-65.72781,-65.72781,-22.94388,0,-0.09688391,15382.88,1991.336
254.3454,S,254.3454,0.0596245,0,2.2,0,0,61.98111,0.1693638,0,0,0,0,0.077365997617342,0.077365997617342,0,-65.65031,-65.65031,-22.94388,0,-0.09688391,15317.2,1968.392
255.3455,S,255.3455,0.05954038,0,2.2,0,0,61.98111,0.1693637,0,0,0,0,0.0771481826934277,0.0771481826934277,0,-65.57304,-65.57304,-22.94388,0,-0.09688391,15251.59,1945.448
256.3455,S,256.3455,0.05945654,0,2.2,0,0,61.98111,0.1693637,0,0,0,0,0.0769196814111481,0.0769196814111481,0,-65.49601,-65.49601,-22.94388,0,-0.09688391,15186.06,1922.503
257.3456,S,257.3456,0.05937296,0,2.2,0,0,61.98111,0.1693638,0,0,0,0,0.0767359539876722,0.0767359539876722,0,-65.41921,-65.41921,-22.94388,0,-0.09688391,15120.6,1899.559
258.3456,S,258.3456,0.05928963,0,2.2,0,0,61.98111,0.1693638,0,0,0,0,0.0765006246779123,0.0765006246779123,0,-65.34262,-65.34262,-22.94388,0,-0.09688391,15055.23,1876.615
259.3457,S,259.3457,0.05920657,0,2.2,0,0,61.98111,0.1693638,0,0,0,0,0.0763023208260023,0.0763023208260023,0,-65.26626,-65.26626,-22.94388,0,-0.09688391,14989.93,1853.67
260.3458,S,260.3458,0.05912374,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0760545092198228,0.0760545092198228,0,-65.19009,-65.19009,-22.94388,0,-0.09688391,14924.7,1830.726
261.3458,S,261.3458,0.05904119,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0758153147641565,0.0758153147641565,0,-65.11417,-65.11417,-22.94388,0,-0.09688391,14859.55,1807.782
262.3459,S,262.3459,0.05895889,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0756231487460681,0.0756231487460681,0,-65.03846,-65.03846,-22.94388,0,-0.09688391,14794.48,1784.837
263.3459,S,263.3459,0.05887684,0,2.2,0,0,61.98111,0.1693634,0,0,0,0,0.0753740318817506,0.0753740318817506,0,-64.96296,-64.96296,-22.94388,0,-0.09688391,14729.48,1761.893
264.346,S,264.346,0.05879506,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0751875414810002,0.0751875414810002,0,-64.8877,-64.8877,-22.94388,0,-0.09688391,14664.56,1738.949
265.3461,S,265.3461,0.05871352,0,2.2,0,0,61.98111,0.1693634,0,0,0,0,0.0749601284972386,0.0749601284972386,0,-64.81264,-64.81264,-22.94388,0,-0.09688391,14599.72,1716.004
266.3461,S,266.3461,0.05863223,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0747636146400694,0.0747636146400694,0,-64.73779,-64.73779,-22.94388,0,-0.09688391,14534.94,1693.06
267.3462,S,267.3462,0.0585512,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0745584735494944,0.0745584735494944,0,-64.66317,-64.66317,-22.94388,0,-0.09688391,14470.25,1670.116
268.3463,S,268.3463,0.05847039,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0743259114432888,0.0743259114432888,0,-64.58874,-64.58874,-22.94388,0,-0.09688391,14405.62,1647.171
269.3463,S,269.3463,0.05838984,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.074116869091668,0.074116869091668,0,-64.51453,-64.51453,-22.94388,0,-0.09688391,14341.08,1624.227
270.3464,S,270.3464,0.05830954,0,2.2,0,0,61.98111,0.1693633,0,0,0,0,0.0738824526988253,0.0738824526988253,0,-64.44052,-64.44052,-22.94388,0,-0.09688391,14276.6,1601.283
271.3464,S,271.3464,0.05822953,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0737235192464567,0.0737235192464567,0,-64.36678,-64.36678,-22.94388,0,-0.09688391,14212.2,1578.338
272.3465,S,272.3465,0.05814971,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0734951092227405,0.0734951092227405,0,-64.29319,-64.29319,-22.94388,0,-0.09688391,14147.88,1555.394
273.3466,S,273.3466,0.05807013,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0732902979564329,0.0732902979564329,0,-64.21982,-64.21982,-22.94388,0,-0.09688391,14083.62,1532.45
274.3466,S,274.3466,0.05799079,0,2.2,0,0,61.98111,0.1693634,0,0,0,0,0.073054142761869,0.073054142761869,0,-64.14664,-64.14664,-22.94388,0,-0.09688391,14019.45,1509.505
275.3467,S,275.3467,0.05791173,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0728712243459952,0.0728712243459952,0,-64.07371,-64.07371,-22.94388,0,-0.09688391,13955.34,1486.561
276.3467,S,276.3467,0.05783289,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.072645107874898,0.072645107874898,0,-64.00095,-64.00095,-22.94388,0,-0.09688391,13891.31,1463.617
277.3468,S,277.3468,0.05775428,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0724540591058016,0.0724540591058016,0,-63.92841,-63.92841,-22.94388,0,-0.09688391,13827.35,1440.672
278.3469,S,278.3469,0.0576759,0,2.2,0,0,61.98111,0.1693635,0,0,0,0,0.0722418973982997,0.0722418973982997,0,-63.85606,-63.85606,-22.94388,0,-0.09688391,13763.46,1417.728
279.3469,S,279.3469,0.05759776,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0720364415392964,0.0720364415392964,0,-63.78392,-63.78392,-22.94388,0,-0.09688391,13699.64,1394.784
280.347,S,280.347,0.05751987,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0718358325260411,0.0718358325260411,0,-63.71199,-63.71199,-22.94388,0,-0.09688391,13635.9,1371.839
281.347,S,281.347,0.0574422,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.0716399357252086,0.0716399357252086,0,-63.64025,-63.64025,-22.94388,0,-0.09688391,13572.22,1348.895
282.3471,S,282.3471,0.05736477,0,2.2,0,0,61.98111,0.1693636,0,0,0,0,0.071436960384176,0.071436960384176,0,-63.56871,-63.56871,-22.94388,0,-0.09688391,13508.62,1325.951
283.3472,S,283.3472,0.05728756,0,2.2,0,0,61.98111,0.1693637,0,0,0,0,0.0712341635273859,0.0712341635273859,0,-63.49737,-63.49737,-22.94388,0,-0.09688391,13445.09,1303.006
284.3472,S,284.3472,0.0572106,0,2.2,0,0,61.98111,0.1693638,0,0,0,0,0.071040194353337,0.071040194353337,0,-63.42624,-63.42624,-22.94388,0,-0.09688391,13381.63,1280.062
285.3473,S,285.3473,0.05713386,0,2.2,0,0,61.98111,0.1693639,0,0,0,0,0.0708545122081503,0.0708545122081503,0,-63.3553,-63.3553,-22.94388,0,-0.09688391,13318.25,1257.118
286.3474,S,286.3474,0.05705734,0,2.2,0,0,61.98111,0.1693639,0,0,0,0,0.070659311495767,0.070659311495767,0,-63.28455,-63.28455,-22.94388,0,-0.09688391,13254.93,1234.173
287.3474,S,287.3474,0.05698105,0,2.2,0,0,61.98111,0.1693639,0,0,0,0,0.070467781668782,0.070467781668782,0,-63.21399,-63.21399,-22.94388,0,-0.09688391,13191.69,1211.229
288.3475,S,288.3475,0.05690498,0,2.2,0,0,61.98111,0.1693639,0,0,0,0,0.0702546014733088,0.0702546014733088,0,-63.14362,-63.14362,-22.94388,0,-0.09688391,13128.51,1188.285
289.3475,S,289.3475,0.05682915,0,2.2,0,0,61.98111,0.1693641,0,0,0,0,0.0700837867734947,0.0700837867734947,0,-63.07347,-63.07347,-22.94388,0,-0.09688391,13065.41,1165.34
290.3476,S,290.3476,0.05675355,0,2.2,0,0,61.98111,0.1693642,0,0,0,0,0.0698970530338698,0.0698970530338698,0,-63.00351,-63.00351,-22.94388,0,-0.09688391,13002.37,1142.396
291.3477,S,291.3477,0.05667815,0,2.2,0,0,61.98111,0.1693641,0,0,0,0,0.0696787390280633,0.0696787390280633,0,-62.93372,-62.93372,-22.94388,0,-0.09688391,12939.41,1119.452
292.3477,S,292.3477,0.05660299,0,2.2,0,0,61.98111,0.1693642,0,0,0,0,0.0694914957022732,0.0694914957022732,0,-62.86414,-62.86414,-22.94388,0,-0.09688391,12876.51,1096.507
293.3478,S,293.3478,0.05652804,0,2.2,0,0,61.98111,0.1693644,0,0,0,0,0.069309238547774,0.069309238547774,0,-62.79474,-62.79474,-22.94388,0,-0.09688391,12813.68,1073.563
294.3478,S,294.3478,0.05645331,0,2.2,0,0,61.98111,0.1693644,0,0,0,0,0.0691185280823561,0.0691185280823561,0,-62.72553,-62.72553,-22.94388,0,-0.09688391,12750.93,1050.619
295.3479,S,295.3479,0.05637881,0,2.2,0,0,61.98111,0.1693646,0,0,0,0,0.0689550138107648,0.0689550138107648,0,-62.65651,-62.65651,-22.94388,0,-0.09688391,12688.24,1027.674
296.348,S,296.348,0.05630452,0,2.2,0,0,61.98111,0.1693647,0,0,0,0,0.0687669782508706,0.0687669782508706,0,-62.58768,-62.58768,-22.94388,0,-0.09688391,12625.62,1004.731
297.348,S,297.348,0.05623045,0,2.2,0,0,61.98111,0.1693647,0,0,0,0,0.0685629886831265,0.0685629886831265,0,-62.51904,-62.51904,-22.94388,0,-0.09688391,12563.07,981.7868
298.3481,S,298.3481,0.05615659,0,2.2,0,0,61.98111,0.1693648,0,0,0,0,0.0683888122128948,0.0683888122128948,0,-62.45058,-62.45058,-22.94388,0,-0.09688391,12500.59,958.8431
299.3481,S,299.3481,0.05608295,0,2.2,0,0,61.98111,0.1693649,0,0,0,0,0.0681928435484167,0.0681928435484167,0,-62.38231,-62.38231,-22.94388,0,-0.09688391,12438.18,935.8994
300.3482,S,300.3482,0.05600952,0,2.2,0,0,61.98111,0.169365,0,0,0,0,0.0680115486860089,0.0680115486860089,0,-62.31422,-62.31422,-22.94388,0,-0.09688391,12375.83,912.9556
301.3483,S,301.3483,0.05593632,0,2.2,0,0,61.98111,0.1693651,0,0,0,0,0.0678243584008342,0.0678243584008342,0,-62.24632,-62.24632,-22.94388,0,-0.09688391,12313.55,890.0119
302.3483,S,302.3483,0.05586332,0,2.2,0,0,61.98111,0.1693653,0,0,0,0,0.0676496632068932,0.0676496632068932,0,-62.1786,-62.1786,-22.94388,0,-0.09688391,12251.35,867.0682
303.3484,S,303.3484,0.05579052,0,2.2,0,0,61.98111,0.1693652,0,0,0,0,0.0674431258490884,0.0674431258490884,0,-62.11106,-62.11106,-22.94388,0,-0.09688391,12189.2,844.1245
304.3484,S,304.3484,0.05571795,0,2.2,0,0,61.98111,0.1693654,0,0,0,0,0.0672784970259812,0.0672784970259812,0,-62.04371,-62.04371,-22.94388,0,-0.09688391,12127.13,821.1807
305.3485,S,305.3485,0.05564557,0,2.2,0,0,61.98111,0.1693654,0,0,0,0,0.0670803541622078,0.0670803541622078,0,-61.97652,-61.97652,-22.94388,0,-0.09688391,12065.12,798.237
306.3486,S,306.3486,0.05557342,0,2.2,0,0,61.98111,0.1693657,0,0,0,0,0.0669329055081178,0.0669329055081178,0,-61.90953,-61.90953,-22.94388,0,-0.09688391,12003.18,775.2933
307.3486,S,307.3486,0.05550147,0,2.2,0,0,61.98111,0.1693657,0,0,0,0,0.066722338919206,0.066722338919206,0,-61.84272,-61.84272,-22.94388,0,-0.09688391,11941.31,752.3495
308.3487,S,308.3487,0.05542972,0,2.2,0,0,61.98111,0.1693659,0,0,0,0,0.0665670366511506,0.0665670366511506,0,-61.77608,-61.77608,-22.94388,0,-0.09688391,11879.5,729.4058
309.3488,S,309.3488,0.05535818,0,2.2,0,0,61.98111,0.1693659,0,0,0,0,0.0663646258562025,0.0663646258562025,0,-61.70962,-61.70962,-22.94388,0,-0.09688391,11817.77,706.4621
310.3488,S,310.3488,0.05528685,0,2.2,0,0,61.98111,0.1693661,0,0,0,0,0.0662123425494698,0.0662123425494698,0,-61.64334,-61.64334,-22.94388,0,-0.09688391,11756.09,683.5184
311.3489,S,311.3489,0.05521571,0,2.2,0,0,61.98111,0.1693663,0,0,0,0,0.0660381613266665,0.0660381613266665,0,-61.57723,-61.57723,-22.94388,0,-0.09688391,11694.48,660.5746
312.3489,S,312.3489,0.05514478,0,2.2,0,0,61.98111,0.1693663,0,0,0,0,0.0658338622026591,0.0658338622026591,0,-61.5113,-61.5113,-22.94388,0,-0.09688391,11632.94,637.6309
313.349,S,313.349,0.05507405,0,2.2,0,0,61.98111,0.1693665,0,0,0,0,0.0656742933960999,0.0656742933960999,0,-61.44554,-61.44554,-22.94388,0,-0.09688391,11571.47,614.6872
314.3491,S,314.3491,0.05500354,0,2.2,0,0,61.98111,0.1693667,0,0,0,0,0.0655134906543253,0.0655134906543253,0,-61.37997,-61.37997,-22.94388,0,-0.09688391,11510.06,591.7435
315.3491,S,315.3491,0.05493321,0,2.2,0,0,61.98111,0.1693669,0,0,0,0,0.0653507425421509,0.0653507425421509,0,-61.31456,-61.31456,-22.94388,0,-0.09688391,11448.72,568.7997
316.3492,S,316.3492,0.05486307,0,2.2,0,0,61.98111,0.169367,0,0,0,0,0.0651778910304657,0.0651778910304657,0,-61.24931,-61.24931,-22.94388,0,-0.09688391,11387.44,545.856
317.3492,S,317.3492,0.05479315,0,2.2,0,0,61.98111,0.169367,0,0,0,0,0.0649919862835091,0.0649919862835091,0,-61.18424,-61.18424,-22.94388,0,-0.09688391,11326.22,522.9123
318.3493,S,318.3493,0.05472342,0,2.2,0,0,61.98111,0.1693671,0,0,0,0,0.0648044251226807,0.0648044251226807,0,-61.11935,-61.11935,-22.94388,0,-0.09688391,11265.07,499.9684
319.3494,S,319.3494,0.05465388,0,2.2,0,0,61.98111,0.1693674,0,0,0,0,0.0646485878586489,0.0646485878586489,0,-61.05462,-61.05462,-22.94388,0,-0.09688391,11203.99,477.0244
320.3494,S,320.3494,0.05458455,0,2.2,0,0,61.98111,0.1693675,0,0,0,0,0.0644726192705747,0.0644726192705747,0,-60.99007,-60.99007,-22.94388,0,-0.09688391,11142.97,454.0803
321.3495,S,321.3495,0.0545154,0,2.2,0,0,61.98111,0.1693675,0,0,0,0,0.0642857553993324,0.0642857553993324,0,-60.92567,-60.92567,-22.94388,0,-0.09688391,11082.02,431.1363
